my_id;Lon;Lat
25542;694000;424000
25541;694000;424000
25540;694000;424000
25539;694000;424000
25538;694000;424000
25537;695000;424000
25536;695000;424000
25535;695000;424000
25534;695000;424000
25533;695000;424000
25532;695000;424000
25531;695000;424000
25530;695000;424000
25529;695000;424000
25528;695000;424000
25527;695000;424000
25526;695000;424000
25525;695000;424000
25524;695000;424000
25523;695000;424000
25522;695000;424000
25521;695000;424000
25520;695000;424000
25519;695000;424000
25518;695000;424000
25517;695000;424000
25516;695000;424000
25515;695000;424000
25514;695000;424000
25513;695000;424000
25512;695000;424000
25511;695000;424000
25510;695000;424000
25509;695000;424000
25508;695000;424000
25507;695000;424000
25506;695000;424000
25505;695000;424000
25504;695000;424000
25503;695000;424000
25502;695000;424000
25501;695000;424000
25500;695000;424000
25499;695000;424000
25498;695000;424000
25497;695000;424000
25496;695000;424000
25495;695000;424000
25494;695000;424000
25493;695000;424000
25492;695000;424000
25491;695000;424000
25490;695000;424000
25489;695000;424000
25488;695000;424000
25487;695000;424000
25486;695000;424000
25485;695000;424000
25484;695000;424000
25483;695000;424000
25482;695000;424000
25481;695000;424000
25480;695000;424000
25479;695000;424000
25478;695000;424000
25477;695000;424000
25476;695000;424000
25475;696000;424000
25474;696000;424000
25473;696000;424000
25472;696000;424000
25471;696000;424000
25470;696000;424000
25469;696000;424000
25468;696000;424000
25467;696000;424000
25466;696000;424000
25465;696000;424000
25464;696000;424000
25463;696000;424000
25462;696000;424000
25461;696000;424000
25460;696000;424000
25459;696000;424000
25458;696000;424000
25457;696000;424000
25456;696000;424000
25455;696000;424000
25454;696000;424000
25453;696000;424000
25452;696000;424000
25451;696000;424000
25450;696000;424000
25449;696000;424000
25448;696000;424000
25447;696000;424000
25446;696000;424000
25445;696000;424000
25444;696000;424000
25443;696000;424000
25442;696000;424000
25441;696000;424000
25440;696000;425000
25439;696000;425000
25438;696000;425000
25437;696000;425000
25436;696000;425000
25435;696000;425000
25434;696000;425000
25433;696000;425000
25432;696000;425000
25431;696000;425000
25430;696000;425000
25429;696000;425000
25428;696000;425000
25427;696000;425000
25426;696000;425000
25425;696000;425000
25424;696000;425000
25423;696000;425000
25422;696000;425000
25421;696000;425000
25420;696000;425000
25419;696000;425000
25418;696000;425000
25417;696000;425000
25416;696000;425000
25415;696000;425000
25414;696000;425000
25413;696000;425000
25412;696000;425000
25411;696000;425000
25410;696000;425000
25409;696000;425000
25408;696000;425000
25407;696000;425000
25406;696000;425000
25405;696000;425000
25404;696000;425000
25403;696000;425000
25402;696000;425000
25401;696000;425000
25400;696000;425000
25399;696000;425000
25398;696000;425000
25397;696000;425000
25396;696000;425000
25395;696000;425000
25394;696000;425000
25393;696000;425000
25392;696000;425000
25391;696000;425000
25390;696000;425000
25389;696000;425000
25388;696000;425000
25387;696000;426000
25386;696000;426000
25385;696000;426000
25384;696000;426000
25383;696000;426000
25382;696000;426000
25381;696000;426000
25380;696000;426000
25379;696000;426000
25378;696000;426000
25377;696000;426000
25376;696000;426000
25375;697000;426000
25374;697000;426000
25373;697000;426000
25372;697000;426000
25371;697000;426000
25370;697000;426000
25369;697000;426000
25368;697000;426000
25367;697000;426000
25366;697000;426000
25365;697000;426000
25364;697000;426000
25363;697000;426000
25362;697000;426000
25361;697000;426000
25360;697000;426000
25359;697000;427000
25358;697000;427000
25357;697000;427000
25356;697000;427000
25355;697000;427000
25354;697000;427000
25353;697000;427000
25352;697000;427000
25351;697000;427000
25350;697000;427000
25349;697000;427000
25348;697000;427000
25347;697000;427000
25346;697000;427000
25345;697000;427000
25344;697000;427000
25343;697000;427000
25342;697000;427000
25341;697000;427000
25340;697000;426000
25339;697000;426000
25338;697000;426000
25337;697000;426000
25336;697000;426000
25335;697000;426000
25334;697000;426000
25333;697000;426000
25332;697000;426000
25331;697000;426000
25330;697000;426000
25329;697000;426000
25328;697000;426000
25327;697000;426000
25326;698000;427000
25325;698000;427000
25324;698000;427000
25323;698000;427000
25322;698000;427000
25321;698000;427000
25320;698000;427000
25319;698000;427000
25318;698000;427000
25317;698000;427000
25316;698000;427000
25315;698000;427000
25314;697000;427000
25313;697000;427000
25312;697000;427000
25311;697000;427000
25310;697000;427000
25309;697000;427000
25308;697000;427000
25307;697000;427000
25306;697000;427000
25305;697000;427000
25304;697000;427000
25303;697000;427000
25302;697000;428000
25301;697000;428000
25300;697000;428000
25299;697000;428000
25298;698000;427000
25297;698000;427000
25296;698000;427000
25295;698000;427000
25294;698000;427000
25293;698000;427000
25292;698000;427000
25291;698000;427000
25290;698000;427000
25289;698000;427000
25288;698000;427000
25287;698000;427000
25286;698000;427000
25285;698000;427000
25284;698000;427000
25283;698000;427000
25282;698000;427000
25281;698000;427000
25280;698000;427000
25279;698000;427000
25278;698000;427000
25277;698000;427000
25276;698000;427000
25275;698000;427000
25274;698000;427000
25273;698000;427000
25272;698000;427000
25271;698000;427000
25270;698000;427000
25269;698000;427000
25268;698000;427000
25267;698000;427000
25266;698000;427000
25265;699000;427000
25264;699000;427000
25263;699000;427000
25262;699000;427000
25261;699000;427000
25260;699000;427000
25259;699000;427000
25258;699000;427000
25257;699000;427000
25256;699000;427000
25255;699000;427000
25254;699000;427000
25253;699000;427000
25252;699000;427000
25251;699000;427000
25250;699000;427000
25249;699000;427000
25248;699000;427000
25247;699000;427000
25246;699000;428000
25245;699000;428000
25244;699000;428000
25243;699000;428000
25242;699000;428000
25241;699000;428000
25240;699000;429000
25239;699000;429000
25238;699000;429000
25237;699000;429000
25236;699000;429000
25235;699000;429000
25234;699000;429000
25233;699000;429000
25232;699000;429000
25231;699000;429000
25230;699000;429000
25229;699000;429000
25228;699000;429000
25227;699000;429000
25226;699000;429000
25225;699000;429000
25224;699000;429000
25223;699000;429000
25222;699000;429000
25221;699000;429000
25220;699000;429000
25219;699000;429000
25218;699000;429000
25217;699000;429000
25216;699000;429000
25215;699000;429000
25214;699000;429000
25213;699000;429000
25212;699000;429000
25211;699000;429000
25210;699000;429000
25209;699000;429000
25208;699000;429000
25207;699000;429000
25206;699000;429000
25205;699000;429000
25204;699000;429000
25203;699000;429000
25202;699000;429000
25201;699000;429000
25200;699000;429000
25199;699000;429000
25198;699000;429000
25197;699000;429000
25196;699000;429000
25195;699000;429000
25194;699000;429000
25193;699000;429000
25192;699000;429000
25191;699000;429000
25190;699000;429000
25189;699000;429000
25188;699000;429000
25187;699000;429000
25186;699000;429000
25185;699000;429000
25184;699000;429000
25183;699000;429000
25182;699000;429000
25181;699000;429000
25180;699000;429000
25179;699000;429000
25178;699000;429000
25177;699000;429000
25176;699000;429000
25175;699000;429000
25174;700000;429000
25173;700000;429000
25172;700000;430000
25171;700000;430000
25170;700000;430000
25169;700000;430000
25168;700000;430000
25167;700000;430000
25166;700000;430000
25165;700000;430000
25164;700000;430000
25163;700000;430000
25162;700000;430000
25161;700000;430000
25160;700000;430000
25159;700000;430000
25158;700000;430000
25157;700000;430000
25156;700000;430000
25155;700000;430000
25154;700000;430000
25153;700000;430000
25152;700000;430000
25151;700000;430000
25150;700000;430000
25149;700000;430000
25148;700000;430000
25147;700000;430000
25146;700000;430000
25145;700000;430000
25144;700000;430000
25143;700000;430000
25142;700000;430000
25141;700000;430000
25140;700000;430000
25139;700000;430000
25138;700000;430000
25137;700000;430000
25136;700000;430000
25135;700000;430000
25134;700000;430000
25133;700000;430000
25132;700000;430000
25131;700000;430000
25130;700000;430000
25129;700000;430000
25128;700000;430000
25127;700000;430000
25126;700000;430000
25125;700000;430000
25124;700000;430000
25123;700000;430000
25122;700000;430000
25121;700000;430000
25120;700000;430000
25119;700000;430000
25118;700000;430000
25117;700000;430000
25116;700000;430000
25115;700000;430000
25114;700000;430000
25113;700000;430000
25112;700000;430000
25111;700000;430000
25110;700000;430000
25109;701000;430000
25108;701000;430000
25107;701000;430000
25106;701000;430000
25105;701000;431000
25104;700000;431000
25103;700000;431000
25102;700000;431000
25101;700000;431000
25100;700000;431000
25099;700000;431000
25098;700000;431000
25097;700000;431000
25096;700000;431000
25095;700000;431000
25094;700000;431000
25093;700000;431000
25092;700000;431000
25091;700000;431000
25090;700000;431000
25089;700000;431000
25088;700000;431000
25087;700000;431000
25086;700000;431000
25085;700000;431000
25084;700000;431000
25083;700000;431000
25082;700000;431000
25081;700000;431000
25080;700000;431000
25079;700000;431000
25078;700000;431000
25077;700000;431000
25076;700000;431000
25075;700000;431000
25074;700000;431000
25073;700000;431000
25072;700000;431000
25071;700000;431000
25070;700000;431000
25069;700000;431000
25068;700000;431000
25067;700000;431000
25066;700000;431000
25065;700000;431000
25064;700000;431000
25063;700000;431000
25062;700000;431000
25061;700000;431000
25060;700000;431000
25059;700000;431000
25058;700000;431000
25057;700000;431000
25056;700000;431000
25055;700000;431000
25054;700000;431000
25053;700000;431000
25052;700000;431000
25051;700000;431000
25050;700000;431000
25049;700000;431000
25048;700000;431000
25047;700000;431000
25046;700000;431000
25045;700000;431000
25044;700000;431000
25043;700000;431000
25042;700000;431000
25041;700000;431000
25040;700000;431000
25039;700000;431000
25038;700000;431000
25037;700000;431000
25036;700000;431000
25035;700000;431000
25034;700000;431000
25033;700000;431000
25032;700000;431000
25031;700000;431000
25030;699000;431000
25029;699000;431000
25028;699000;431000
25027;699000;431000
25026;699000;431000
25025;699000;431000
25024;699000;431000
25023;699000;431000
25022;699000;431000
25021;699000;431000
25020;699000;431000
25019;699000;431000
25018;699000;431000
25017;699000;431000
25016;699000;431000
25015;699000;431000
25014;699000;431000
25013;699000;431000
25012;699000;431000
25011;699000;431000
25010;699000;431000
25009;699000;431000
25008;699000;431000
25007;699000;431000
25006;699000;431000
25005;699000;431000
25004;699000;431000
25003;699000;431000
25002;699000;431000
25001;699000;431000
25000;699000;431000
24999;699000;431000
24998;699000;431000
24997;699000;431000
24996;699000;431000
24995;699000;431000
24994;699000;431000
24993;699000;431000
24992;699000;431000
24991;699000;431000
24990;699000;431000
24989;699000;431000
24988;699000;431000
24987;699000;431000
24986;699000;431000
24985;699000;431000
24984;699000;431000
24983;699000;431000
24982;699000;431000
24981;699000;431000
24980;699000;431000
24979;699000;431000
24978;699000;431000
24977;699000;431000
24976;699000;431000
24975;699000;431000
24974;699000;431000
24973;699000;431000
24972;699000;432000
24971;699000;432000
24970;699000;432000
24969;699000;432000
24968;699000;432000
24967;699000;432000
24966;699000;432000
24965;698000;432000
24964;698000;432000
24963;698000;432000
24962;698000;432000
24961;698000;432000
24960;698000;432000
24959;698000;432000
24958;698000;432000
24957;698000;432000
24956;698000;432000
24955;698000;432000
24954;698000;432000
24953;698000;432000
24952;698000;432000
24951;698000;432000
24950;698000;432000
24949;698000;432000
24948;698000;432000
24947;698000;432000
24946;698000;432000
24945;698000;433000
24944;698000;433000
24943;698000;433000
24942;698000;433000
24941;698000;433000
24940;698000;433000
24939;698000;433000
24938;698000;433000
24937;698000;433000
24936;698000;433000
24935;698000;433000
24934;698000;433000
24933;698000;433000
24932;698000;433000
24931;698000;433000
24930;698000;433000
24929;698000;433000
24928;698000;433000
24927;698000;433000
24926;698000;433000
24925;698000;433000
24924;698000;433000
24923;698000;433000
24922;698000;433000
24921;698000;433000
24920;698000;433000
24919;698000;433000
24918;698000;434000
24917;698000;434000
24916;698000;434000
24915;698000;433000
24914;698000;433000
24913;698000;433000
24912;698000;433000
24911;698000;433000
24910;698000;433000
24909;698000;433000
24908;698000;433000
24907;698000;433000
24906;698000;433000
24905;698000;433000
24904;698000;433000
24903;698000;433000
24902;698000;433000
24901;698000;434000
24900;698000;434000
24899;698000;434000
24898;698000;434000
24897;698000;434000
24896;698000;434000
24895;698000;434000
24894;698000;434000
24893;698000;434000
24892;698000;434000
24891;698000;434000
24890;698000;434000
24889;697000;434000
24888;697000;434000
24887;697000;434000
24886;697000;434000
24885;697000;434000
24884;697000;434000
24883;697000;434000
24882;697000;434000
24881;697000;434000
24880;697000;434000
24879;697000;434000
24878;697000;434000
24877;697000;434000
24876;697000;434000
24875;697000;434000
24874;697000;434000
24873;697000;434000
24872;697000;434000
24871;697000;434000
24870;697000;434000
24869;697000;434000
24868;697000;434000
24867;697000;434000
24866;697000;434000
24865;697000;434000
24864;697000;434000
24863;697000;434000
24862;697000;434000
24861;697000;434000
24860;697000;434000
24859;697000;434000
24858;697000;434000
24857;697000;434000
24856;697000;434000
24855;697000;434000
24854;697000;434000
24853;697000;434000
24852;697000;434000
24851;697000;434000
24850;697000;434000
24849;697000;434000
24848;697000;434000
24847;697000;434000
24846;697000;434000
24845;697000;434000
24844;697000;434000
24843;697000;434000
24842;697000;434000
24841;697000;434000
24840;697000;434000
24839;697000;434000
24838;697000;434000
24837;697000;434000
24836;697000;434000
24835;697000;434000
24834;697000;434000
24833;697000;434000
24832;697000;434000
24831;697000;434000
24830;697000;434000
24829;697000;434000
24828;697000;434000
24827;697000;434000
24826;697000;434000
24825;697000;434000
24824;697000;434000
24823;697000;434000
24822;697000;434000
24821;697000;435000
24820;697000;435000
24819;697000;435000
24818;697000;435000
24817;697000;435000
24816;697000;435000
24815;696000;435000
24814;696000;435000
24813;696000;435000
24812;696000;435000
24811;696000;435000
24810;696000;435000
24809;696000;435000
24808;696000;435000
24807;696000;435000
24806;696000;435000
24805;696000;435000
24804;696000;435000
24803;696000;435000
24802;696000;435000
24801;696000;435000
24800;696000;435000
24799;696000;435000
24798;696000;435000
24797;696000;435000
24796;696000;435000
24795;696000;435000
24794;696000;435000
24793;696000;435000
24792;696000;435000
24791;696000;435000
24790;696000;435000
24789;696000;435000
24788;696000;435000
24787;696000;435000
24786;696000;435000
24785;696000;435000
24784;696000;435000
24783;696000;435000
24782;696000;435000
24781;696000;435000
24780;696000;435000
24779;696000;435000
24778;696000;435000
24777;696000;435000
24776;696000;435000
24775;696000;435000
24774;696000;435000
24773;696000;435000
24772;696000;435000
24771;696000;435000
24770;696000;435000
24769;696000;435000
24768;696000;435000
24767;696000;435000
24766;696000;435000
24765;696000;435000
24764;696000;435000
24763;696000;435000
24762;696000;435000
24761;696000;435000
24760;696000;435000
24759;696000;435000
24758;696000;435000
24757;696000;435000
24756;696000;435000
24755;696000;435000
24754;696000;435000
24753;696000;435000
24752;696000;435000
24751;696000;435000
24750;696000;435000
24749;696000;435000
24748;696000;435000
24747;696000;435000
24746;696000;435000
24745;696000;435000
24744;696000;435000
24743;696000;435000
24742;696000;435000
24741;696000;435000
24740;696000;435000
24739;696000;435000
24738;696000;435000
24737;696000;435000
24736;696000;435000
24735;696000;435000
24734;696000;435000
24733;696000;435000
24732;696000;435000
24731;696000;435000
24730;696000;435000
24729;696000;435000
24728;696000;435000
24727;696000;435000
24726;696000;435000
24725;696000;435000
24724;696000;435000
24723;696000;435000
24722;696000;435000
24721;696000;435000
24720;696000;435000
24719;696000;435000
24718;696000;435000
24717;696000;435000
24716;696000;435000
24715;696000;435000
24714;696000;435000
24713;696000;435000
24712;696000;435000
24711;696000;435000
24710;696000;435000
24709;696000;435000
24708;696000;435000
24707;696000;435000
24706;696000;435000
24705;696000;435000
24704;696000;435000
24703;696000;435000
24702;696000;435000
24701;696000;435000
24700;696000;435000
24699;696000;435000
24698;696000;435000
24697;696000;435000
24696;696000;435000
24695;696000;435000
24694;696000;435000
24693;696000;435000
24692;696000;435000
24691;696000;435000
24690;696000;435000
24689;696000;435000
24688;696000;435000
24687;696000;435000
24686;696000;436000
24685;696000;436000
24684;696000;436000
24683;696000;436000
24682;696000;436000
24681;696000;436000
24680;696000;436000
24679;696000;436000
24678;696000;436000
24677;696000;436000
24676;696000;436000
24675;696000;436000
24674;696000;436000
24673;696000;436000
24672;696000;436000
24671;696000;436000
24670;696000;436000
24669;696000;436000
24668;696000;436000
24667;696000;436000
24666;696000;436000
24665;696000;436000
24664;696000;436000
24663;696000;436000
24662;696000;436000
24661;696000;436000
24660;696000;436000
24659;696000;436000
24658;696000;436000
24657;696000;436000
24656;696000;436000
24655;696000;436000
24654;696000;436000
24653;696000;436000
24652;696000;436000
24651;696000;436000
24650;696000;436000
24649;696000;436000
24648;696000;436000
24647;696000;436000
24646;696000;436000
24645;696000;436000
24644;696000;436000
24643;696000;436000
24642;696000;436000
24641;696000;436000
24640;696000;436000
24639;696000;436000
24638;696000;436000
24637;696000;436000
24636;696000;436000
24635;696000;436000
24634;696000;436000
24633;696000;436000
24632;697000;436000
24631;697000;436000
24630;697000;436000
24629;697000;436000
24628;697000;436000
24627;697000;436000
24626;697000;436000
24625;697000;436000
24624;697000;436000
24623;697000;436000
24622;697000;436000
24621;697000;436000
24620;697000;436000
24619;697000;436000
24618;697000;436000
24617;697000;436000
24616;697000;436000
24615;697000;436000
24614;697000;436000
24613;697000;436000
24612;697000;436000
24611;697000;436000
24610;697000;436000
24609;697000;436000
24608;697000;436000
24607;697000;436000
24606;697000;436000
24605;697000;436000
24604;697000;436000
24603;697000;436000
24602;697000;436000
24601;697000;436000
24600;697000;436000
24599;697000;436000
24598;697000;436000
24597;697000;436000
24596;697000;436000
24595;697000;436000
24594;697000;436000
24593;697000;436000
24592;697000;436000
24591;697000;436000
24590;697000;436000
24589;697000;436000
24588;697000;436000
24587;697000;436000
24586;697000;436000
24585;697000;436000
24584;697000;436000
24583;697000;436000
24582;697000;436000
24581;697000;436000
24580;697000;437000
24579;697000;437000
24578;697000;437000
24577;697000;437000
24576;697000;437000
24575;697000;437000
24574;697000;437000
24573;697000;437000
24572;697000;437000
24571;697000;437000
24570;697000;437000
24569;697000;437000
24568;697000;437000
24567;697000;437000
24566;697000;437000
24565;697000;437000
24564;697000;437000
24563;697000;437000
24562;697000;437000
24561;697000;437000
24560;697000;437000
24559;697000;437000
24558;697000;437000
24557;697000;437000
24556;697000;437000
24555;697000;437000
24554;697000;437000
24553;697000;437000
24552;697000;437000
24551;697000;437000
24550;697000;437000
24549;697000;437000
24548;697000;437000
24547;697000;437000
24546;698000;437000
24545;698000;437000
24544;698000;437000
24543;698000;437000
24542;698000;437000
24541;698000;437000
24540;698000;437000
24539;698000;437000
24538;698000;437000
24537;698000;437000
24536;698000;437000
24535;698000;437000
24534;698000;437000
24533;698000;437000
24532;698000;437000
24531;698000;437000
24530;698000;437000
24529;698000;437000
24528;698000;437000
24527;698000;437000
24526;698000;437000
24525;698000;437000
24524;698000;437000
24523;698000;437000
24522;698000;437000
24521;698000;437000
24520;698000;437000
24519;698000;437000
24518;698000;437000
24517;698000;437000
24516;698000;437000
24515;698000;437000
24514;698000;437000
24513;698000;437000
24512;698000;437000
24511;698000;437000
24510;698000;437000
24509;698000;437000
24508;698000;437000
24507;698000;437000
24506;698000;437000
24505;698000;438000
24504;698000;438000
24503;698000;438000
24502;698000;438000
24501;698000;438000
24500;698000;438000
24499;698000;438000
24498;698000;438000
24497;698000;438000
24496;698000;438000
24495;698000;438000
24494;698000;438000
24493;698000;438000
24492;698000;438000
24491;698000;438000
24490;698000;438000
24489;698000;438000
24488;698000;438000
24487;698000;438000
24486;698000;438000
24485;698000;438000
24484;698000;438000
24483;698000;438000
24482;699000;438000
24481;699000;438000
24480;699000;438000
24479;699000;438000
24478;699000;438000
24477;699000;438000
24476;699000;438000
24475;699000;438000
24474;699000;438000
24473;699000;438000
24472;699000;438000
24471;699000;438000
24470;699000;438000
24469;699000;438000
24468;699000;438000
24467;699000;438000
24466;699000;438000
24465;699000;438000
24464;699000;438000
24463;699000;438000
24462;699000;438000
24461;699000;438000
24460;699000;438000
24459;699000;438000
24458;699000;438000
24457;699000;438000
24456;699000;438000
24455;699000;438000
24454;699000;438000
24453;699000;438000
24452;699000;438000
24451;699000;438000
24450;699000;438000
24449;699000;438000
24448;699000;438000
24447;699000;438000
24446;699000;438000
24445;699000;438000
24444;699000;438000
24443;699000;438000
24442;699000;438000
24441;699000;438000
24440;699000;438000
24439;699000;438000
24438;699000;438000
24437;699000;438000
24436;699000;438000
24435;699000;438000
24434;700000;438000
24433;700000;438000
24432;700000;438000
24431;700000;438000
24430;700000;438000
24429;700000;438000
24428;700000;438000
24427;700000;438000
24426;700000;438000
24425;700000;438000
24424;700000;438000
24423;700000;438000
24422;700000;438000
24421;700000;438000
24420;700000;438000
24419;700000;438000
24418;700000;438000
24417;700000;438000
24416;700000;438000
24415;700000;438000
24414;700000;438000
24413;700000;438000
24412;700000;438000
24411;700000;438000
24410;700000;438000
24409;700000;438000
24408;700000;439000
24407;700000;439000
24406;700000;439000
24405;700000;439000
24404;700000;439000
24403;700000;439000
24402;701000;439000
24401;701000;439000
24400;701000;439000
24399;701000;439000
24398;701000;439000
24397;701000;439000
24396;701000;439000
24395;701000;439000
24394;701000;439000
24393;701000;439000
24392;701000;439000
24391;701000;439000
24390;701000;439000
24389;701000;439000
24388;701000;439000
24387;701000;439000
24386;701000;439000
24385;701000;439000
24384;701000;439000
24383;701000;439000
24382;701000;439000
24381;701000;439000
24380;701000;439000
24379;701000;439000
24378;701000;439000
24377;701000;439000
24376;701000;439000
24375;701000;439000
24374;701000;439000
24373;701000;439000
24372;701000;439000
24371;701000;439000
24370;701000;439000
24369;701000;439000
24368;701000;439000
24367;701000;439000
24366;701000;439000
24365;701000;439000
24364;701000;439000
24363;701000;439000
24362;701000;439000
24361;701000;439000
24360;701000;439000
24359;701000;439000
24358;701000;439000
24357;701000;439000
24356;701000;439000
24355;701000;439000
24354;701000;439000
24353;701000;439000
24352;701000;439000
24351;701000;439000
24350;701000;439000
24349;701000;439000
24348;701000;439000
24347;701000;439000
24346;701000;439000
24345;701000;439000
24344;701000;439000
24343;701000;439000
24342;701000;439000
24341;701000;439000
24340;702000;439000
24339;702000;439000
24338;702000;439000
24337;702000;439000
24336;702000;439000
24335;702000;439000
24334;702000;439000
24333;702000;439000
24332;702000;439000
24331;702000;439000
24330;702000;439000
24329;702000;439000
24328;702000;439000
24327;702000;439000
24326;702000;439000
24325;702000;439000
24324;702000;439000
24323;702000;439000
24322;702000;439000
24321;702000;439000
24320;702000;439000
24319;702000;439000
24318;702000;439000
24317;702000;439000
24316;702000;439000
24315;702000;439000
24314;702000;439000
24313;702000;439000
24312;702000;439000
24311;702000;439000
24310;702000;439000
24309;702000;440000
24308;702000;440000
24307;702000;440000
24306;702000;440000
24305;702000;440000
24304;702000;440000
24303;703000;440000
24302;703000;440000
24301;703000;440000
24300;703000;440000
24299;703000;440000
24298;703000;440000
24297;703000;440000
24296;703000;440000
24295;703000;440000
24294;703000;440000
24293;703000;440000
24292;703000;440000
24291;703000;440000
24290;703000;440000
24289;703000;440000
24288;703000;440000
24287;703000;440000
24286;703000;440000
24285;703000;440000
24284;703000;440000
24283;703000;440000
24282;703000;440000
24281;703000;440000
24280;703000;440000
24279;703000;440000
24278;703000;440000
24277;703000;440000
24276;703000;440000
24275;703000;440000
24274;703000;440000
24273;703000;440000
24272;703000;440000
24271;703000;440000
24270;703000;440000
24269;703000;441000
24268;703000;441000
24267;703000;441000
24266;703000;441000
24265;703000;441000
24264;703000;441000
24263;703000;441000
24262;703000;441000
24261;704000;441000
24260;704000;441000
24259;704000;441000
24258;704000;441000
24257;704000;441000
24256;704000;441000
24255;704000;441000
24254;704000;441000
24253;704000;441000
24252;704000;441000
24251;704000;441000
24250;704000;441000
24249;704000;441000
24248;704000;441000
24247;704000;441000
24246;704000;441000
24245;704000;441000
24244;704000;441000
24243;704000;441000
24242;704000;441000
24241;704000;441000
24240;704000;441000
24239;704000;441000
24238;704000;441000
24237;704000;441000
24236;704000;441000
24235;704000;441000
24234;704000;441000
24233;704000;441000
24232;704000;441000
24231;704000;441000
24230;704000;441000
24229;704000;441000
24228;704000;441000
24227;704000;441000
24226;704000;441000
24225;704000;441000
24224;704000;441000
24223;704000;441000
24222;704000;441000
24221;704000;441000
24220;704000;441000
24219;704000;441000
24218;704000;441000
24217;704000;441000
24216;704000;441000
24215;704000;441000
24214;704000;441000
24213;704000;441000
24212;704000;441000
24211;704000;441000
24210;704000;441000
24209;704000;441000
24208;704000;441000
24207;704000;441000
24206;704000;441000
24205;704000;441000
24204;704000;441000
24203;704000;441000
24202;704000;441000
24201;704000;441000
24200;704000;441000
24199;704000;441000
24198;704000;441000
24197;704000;441000
24196;704000;441000
24195;704000;441000
24194;704000;441000
24193;704000;441000
24192;704000;441000
24191;704000;442000
24190;704000;442000
24189;704000;442000
24188;703000;442000
24187;703000;442000
24186;703000;442000
24185;703000;442000
24184;703000;442000
24183;703000;442000
24182;703000;442000
24181;703000;442000
24180;703000;442000
24179;703000;442000
24178;703000;442000
24177;703000;442000
24176;703000;442000
24175;703000;442000
24174;703000;442000
24173;703000;442000
24172;703000;442000
24171;703000;442000
24170;703000;442000
24169;703000;442000
24168;703000;442000
24167;703000;442000
24166;703000;442000
24165;703000;442000
24164;703000;442000
24163;703000;442000
24162;703000;442000
24161;703000;442000
24160;703000;442000
24159;703000;442000
24158;703000;442000
24157;703000;442000
24156;703000;442000
24155;703000;442000
24154;703000;442000
24153;703000;442000
24152;703000;442000
24151;703000;442000
24150;703000;442000
24149;703000;442000
24148;703000;442000
24147;703000;442000
24146;703000;442000
24145;703000;442000
24144;703000;442000
24143;703000;442000
24142;703000;443000
24141;703000;443000
24140;703000;443000
24139;703000;443000
24138;703000;443000
24137;703000;443000
24136;703000;443000
24135;703000;443000
24134;703000;443000
24133;703000;443000
24132;703000;443000
24131;703000;443000
24130;703000;443000
24129;703000;443000
24128;703000;443000
24127;703000;443000
24126;703000;443000
24125;703000;443000
24124;703000;443000
24123;703000;443000
24122;703000;443000
24121;703000;443000
24120;703000;443000
24119;703000;443000
24118;703000;443000
24117;703000;443000
24116;703000;443000
24115;703000;443000
24114;703000;443000
24113;703000;443000
24112;703000;443000
24111;703000;443000
24110;703000;443000
24109;703000;443000
24108;703000;443000
24107;703000;443000
24106;703000;443000
24105;703000;443000
24104;703000;443000
24103;703000;443000
24102;703000;443000
24101;703000;443000
24100;703000;443000
24099;703000;443000
24098;703000;443000
24097;703000;443000
24096;703000;443000
24095;703000;443000
24094;703000;443000
24093;703000;443000
24092;703000;443000
24091;703000;443000
24090;703000;443000
24089;703000;443000
24088;703000;443000
24087;703000;443000
24086;703000;443000
24085;703000;443000
24084;703000;443000
24083;703000;443000
24082;703000;444000
24081;703000;444000
24080;703000;444000
24079;703000;444000
24078;703000;444000
24077;703000;444000
24076;703000;444000
24075;703000;444000
24074;703000;444000
24073;703000;444000
24072;703000;444000
24071;703000;444000
24070;703000;444000
24069;703000;444000
24068;703000;444000
24067;703000;444000
24066;703000;444000
24065;703000;444000
24064;703000;444000
24063;703000;444000
24062;703000;444000
24061;703000;444000
24060;703000;444000
24059;703000;444000
24058;703000;444000
24057;703000;444000
24056;703000;444000
24055;703000;444000
24054;703000;444000
24053;703000;444000
24052;703000;444000
24051;703000;444000
24050;703000;444000
24049;703000;444000
24048;703000;444000
24047;703000;444000
24046;703000;444000
24045;703000;444000
24044;703000;444000
24043;702000;444000
24042;702000;444000
24041;702000;444000
24040;702000;444000
24039;702000;444000
24038;702000;444000
24037;702000;444000
24036;702000;444000
24035;702000;444000
24034;702000;444000
24033;702000;444000
24032;702000;444000
24031;702000;444000
24030;702000;444000
24029;702000;444000
24028;702000;444000
24027;702000;444000
24026;702000;444000
24025;702000;444000
24024;702000;444000
24023;702000;444000
24022;702000;444000
24021;702000;444000
24020;702000;444000
24019;702000;444000
24018;702000;444000
24017;702000;444000
24016;702000;444000
24015;702000;444000
24014;702000;445000
24013;702000;445000
24012;702000;445000
24011;702000;445000
24010;702000;445000
24009;702000;445000
24008;702000;445000
24007;702000;445000
24006;702000;445000
24005;702000;445000
24004;702000;445000
24003;702000;445000
24002;702000;445000
24001;702000;445000
24000;702000;445000
23999;702000;445000
23998;702000;445000
23997;702000;445000
23996;702000;445000
23995;702000;445000
23994;702000;445000
23993;702000;445000
23992;702000;445000
23991;702000;445000
23990;702000;445000
23989;702000;445000
